href;language_num;sex;birth_place;native_language;other_languages;age_sex;age_of_english_onset;english_learning_method;english_residence;length_of_english_residence;age
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2136;taiwanese8;female;['tainan,', 'taiwan'];"taiwanese
(nan)";['mandarin', ''];['54,', 'female', ''];13.0;academic;['usa'];29.0;54
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2347;taiwanese9;male;['chung,', 'taiwan'];"taiwanese
(nan)";['japanese', 'mandarin', ''];['45,', 'male', ''];25.0;academic;['usa'];18.0;45
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2686;taiwanese10;male;['taipei,', 'taiwan'];"taiwanese
(nan)";['mandarin', ''];['27,', 'male', ''];5.0;academic;['usa'];5.0;27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2687;taiwanese11;male;['taipei,', 'taiwan'];"taiwanese
(nan)";['mandarin', ''];['23,', 'male', ''];4.0;academic;['usa'];0.1;23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=569;teochew1;female;['guangdong,', 'china'];"teochew
(nan)";['mandarin', 'cantonese', 'malay', ''];['59,', 'female', ''];8.0;academic;['england,', 'malaysia'];13.0;59
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1646;wu1;female;['zhejiang,', 'china'];"wu
(wuu)";['mandarin', 'japanese', ''];['30,', 'female', ''];12.0;academic;[''];0.0;30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2424;wu2;male;['shanghai,', 'china'];"wu
(wuu)";['mandarin', ''];['23,', 'male', ''];5.0;academic;['usa'];5.0;23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2511;wu3;female;['shanghai,', 'china'];"wu
(wuu)";['mandarin', 'spanish', ''];['19,', 'female', ''];7.0;academic;['usa'];4.0;19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2702;wu4;female;['jiangsu,', 'china'];"wu
(wuu)";['mandarin', ''];['28,', 'female', ''];7.0;academic;['usa'];1.0;28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2713;wu5;male;['jiangsu,', 'china'];"wu
(wuu)";['mandarin', ''];['20,', 'male', ''];8.0;academic;['usa'];1.0;20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2727;wu6;male;['zhejiang,', 'china'];"wu
(wuu)";['mandarin', ''];['21,', 'male', ''];10.0;academic;['usa'];0.3;21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=208;xiang1;female;['taipei,', 'taiwan'];"xiang
(hsn)";['mandarin', 'japanese', 'cantonese', ''];['50,', 'female', ''];14.0;academic;['usa'];30.0;50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1417;xiang2;male;['hunan,', 'china'];"xiang
(hsn)";['mandarin', ''];['30,', 'male', ''];12.0;academic;['usa'];4.5;30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1522;xiang3;male;['hunan,', 'china'];"xiang
(hsn)";['mandarin', 'russian', ''];['36,', 'male', ''];13.0;academic;[''];0.0;36
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2163;xiang4;female;['hunan,', 'china'];"xiang
(hsn)";['mandarin', 'japanese', ''];['23,', 'female', ''];10.0;academic;['usa'];1.0;23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2707;xiang5;male;['hunan,', 'china'];"xiang
(hsn)";['mandarin', 'japanese', ''];['25,', 'male', ''];9.0;academic;['usa'];1.0;25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2709;xiang6;female;['hunan,', 'china'];"xiang
(hsn)";['mandarin', ''];['28,', 'female', ''];6.0;academic;['usa'];2.0;28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=246;kurdish1;male;['arbil,', 'iraq'];"kurdish
(ckb)";['french', 'farsi', ''];['24,', 'male', ''];15.0;academic;['usa'];1.5;24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=669;kurdish2;male;['kurdistan,', 'iraq'];"kurdish
(ckb)";['farsi', 'arabic', ''];['50,', 'male', ''];10.0;academic;['usa'];20.0;50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=809;kurdish3;female;['sulaymaniyah,', 'iraq'];"kurdish
(ckb)";['none'];['33,', 'female', ''];12.0;academic;['usa'];10.0;33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1098;kurdish4;male;['kirkuk,', 'iraq'];"kurdish
(ckb)";['arabic', 'farsi', ''];['30,', 'male', ''];9.0;academic;['usa'];1.0;30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1180;kurdish5;male;['sulaymaniyah,', 'iraq'];"kurdish
(kmr)";['arabic', 'farsi', ''];['32,', 'male', ''];11.0;academic;['usa'];12.0;32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1197;kurdish6;female;['sulaymaniyah,', 'iraq'];"kurdish
(kmr)";['arabic', ''];['57,', 'female', ''];11.0;academic;['usa'];12.0;57
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1318;kurdish7;male;['sanandaj,', 'iran'];"kurdish
(sdh)";['farsi', ''];['29,', 'male', ''];13.0;academic;[''];0.0;29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1731;kurdish8;female;['sulaymaniyah,', 'iraq'];"kurdish
(kmr)";['none'];['55,', 'female', ''];39.0;naturalistic;['usa'];16.0;55
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1766;kurdish9;male;['sulaymaniyah,', 'iraq'];"kurdish
(kmr)";['arabic', ''];['57,', 'male', ''];40.0;naturalistic;['usa'];17.0;57
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1767;kurdish10;male;['sulaymaniyah,', 'iraq'];"kurdish
(kmr)";['arabic', 'farsi', ''];['37,', 'male', ''];30.0;naturalistic;['usa'];7.0;37
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=323;spanish1;male;['caracas,', 'venezuela'];"spanish
(spa)";['none'];['24,', 'male', ''];17.0;academic;['usa'];0.3;24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=334;spanish2;male;['cruz,', 'venezuela'];"spanish
(spa)";['german', ''];['20,', 'male', ''];12.0;academic;['usa'];0.5;20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=344;spanish3;female;['bogota,', 'colombia'];"spanish
(spa)";['none'];['17,', 'female', ''];16.0;academic;['usa'];0.1;17
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=345;spanish4;female;['el', 'salvador'];"spanish
(spa)";['none'];['21,', 'female', ''];17.0;academic;['usa'];4.0;21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=346;spanish5;female;['bogota,', 'colombia'];"spanish
(spa)";['french', 'german', ''];['52,', 'female', ''];13.0;naturalistic;['usa'];17.0;52
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=347;spanish6;male;['lima,', 'peru'];"spanish
(spa)";['none'];['20,', 'male', ''];19.0;academic;['usa'];1.0;20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=348;spanish7;female;['bogota,', 'colombia'];"spanish
(spa)";['arabic', 'french', 'german', 'swedish', 'esperanto', ''];['21,', 'female', ''];20.0;academic;['usa'];0.4;21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=349;spanish8;male;['el', 'salvador'];"spanish
(spa)";['none'];['21,', 'male', ''];12.0;academic;['usa'];0.5;21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=350;spanish9;male;['araure,', 'venezuela'];"spanish
(spa)";['none'];['20,', 'male', ''];17.0;academic;['usa,trinidad'];0.4;20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=324;spanish10;male;['el', 'salvador'];"spanish
(spa)";['none'];['48,', 'male', ''];47.0;academic;['usa'];10.0;48
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=325;spanish11;female;['lima,', 'peru'];"spanish
(spa)";['none'];['49,', 'female', ''];28.0;academic;['usa'];9.0;49
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=326;spanish12;male;['oviedo,', 'spain'];"spanish
(spa)";['french', ''];['25,', 'male', ''];8.0;academic;['usa'];5.0;25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=327;spanish13;female;['duitama,', 'colombia'];"spanish
(spa)";['none'];['29,', 'female', ''];11.0;academic;['usa'];1.2;29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=328;spanish14;female;['pereira,', 'colombia'];"spanish
(spa)";['none'];['34,', 'female', ''];15.0;academic;['usa'];1.0;34
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=329;spanish15;male;['puerto', 'rico'];"spanish
(spa)";['portuguese', ''];['54,', 'male', ''];4.0;academic;['usa'];21.0;54
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=330;spanish16;male;['aires,', 'argentina'];"spanish
(spa)";['french', 'german', ''];['44,', 'male', ''];25.0;naturalistic;['usa'];19.0;44
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=331;spanish17;female;['puebla,', 'mexico'];"spanish
(spa)";['none'];['22,', 'female', ''];9.0;academic;['usa'];10.0;22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=332;spanish18;male;['paz,', 'bolivia'];"spanish
(spa)";['none'];['22,', 'male', ''];17.0;academic;['usa'];2.0;22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=333;spanish19;female;['havana,', 'cuba'];"spanish
(spa)";['none'];['25,', 'female', ''];17.0;academic;['usa'];5.0;25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=335;spanish20;male;['managua,', 'nicaragua'];"spanish
(spa)";['none'];['45,', 'male', ''];30.0;academic;['usa'];18.0;45
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=336;spanish21;male;['santiago,', 'chile'];"spanish
(spa)";['none'];['25,', 'male', ''];18.0;naturalistic;[''];0.0;25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=337;spanish22;female;['madrid,', 'spain'];"spanish
(spa)";['german', ''];['32,', 'female', ''];11.0;academic;['usa'];0.8;32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=338;spanish23;male;['santiago,', 'chile'];"spanish
(spa)";['swedish', 'italian', ''];['22,', 'male', ''];7.0;academic;['usa'];0.1;22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=339;spanish24;male;['city,', 'mexico'];"spanish
(spa)";['french', ''];['27,', 'male', ''];5.0;academic;['usa'];1.8;27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=340;spanish25;male;['costa', 'rica'];"spanish
(spa)";['italian', 'french', ''];['26,', 'male', ''];21.0;academic;['usa'];5.0;26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=341;spanish26;male;['burgos,', 'spain'];"spanish
(spa)";['french', 'german', 'swedish', 'esperanto', ''];['18,', 'male', ''];6.0;academic;[''];0.0;18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=342;spanish27;male;['zaragoza,', 'spain'];"spanish
(spa)";['none'];['34,', 'male', ''];14.0;academic;['ireland'];0.1;34
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=343;spanish28;female;['el', 'salvador'];"spanish
(spa)";['none'];['20,', 'female', ''];18.0;academic;['usa'];2.0;20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=410;spanish29;male;['zulia,', 'venezuela'];"spanish
(spa)";['french', ''];['18,', 'male', ''];10.0;academic;['canada'];0.5;18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=441;spanish30;male;['aires,', 'argentina'];"spanish
(spa)";['french', 'portuguese', 'italian', ''];['18,', 'male', ''];5.0;academic;[''];0.0;18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=449;spanish31;female;['guayaquil,', 'ecuador'];"spanish
(spa)";['none'];['31,', 'female', ''];7.0;academic;['usa'];7.0;31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=450;spanish32;male;['cruz,', 'bolivia'];"spanish
(spa)";['portuguese', ''];['26,', 'male', ''];22.0;academic;['usa'];4.0;26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=467;spanish33;male;['caracas,', 'venezuela'];"spanish
(spa)";['none'];['18,', 'male', ''];15.0;academic;['usa'];3.0;18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=476;spanish34;male;['cartagena,', 'spain'];"spanish
(spa)";['german', ''];['28,', 'male', ''];11.0;academic;['uk'];0.75;28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=479;spanish35;male;['city,', 'mexico'];"spanish
(spa)";['italian', ''];['28,', 'male', ''];17.0;academic;['usa'];4.25;28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=499;spanish36;male;['montevideo,', 'uruguay'];"spanish
(spa)";['none'];['27,', 'male', ''];25.0;academic;[''];0.0;27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=575;spanish37;female;['tegucigalpa,', 'honduras'];"spanish
(spa)";['russian', ''];['50,', 'female', ''];17.0;academic;['usa'];13.0;50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=576;spanish38;male;['tegucigalpa,', 'honduras'];"spanish
(spa)";['portuguese', ''];['53,', 'male', ''];13.0;academic;['usa'];15.0;53
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=614;spanish39;male;['pamplona,', 'spain'];"spanish
(spa)";['none'];['20,', 'male', ''];3.0;academic;[''];0.0;20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=644;spanish40;male;['costa', 'rica'];"spanish
(spa)";['italian', ''];['20,', 'male', ''];6.0;academic;[''];0.0;20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=706;spanish41;male;['dominican', 'republic'];"spanish
(spa)";['none'];['25,', 'male', ''];6.0;naturalistic;['usa'];23.0;25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=712;spanish42;female;['bogota,', 'colombia'];"spanish
(spa)";['none'];['80,', 'female', ''];18.0;academic;['usa'];20.0;80
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=714;spanish43;male;['dominican', 'republic'];"spanish
(spa)";['none'];['43,', 'male', ''];16.0;academic;['usa'];22.0;43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=716;spanish44;female;['dominican', 'republic'];"spanish
(spa)";['none'];['37,', 'female', ''];4.0;academic;['usa'];11.5;37
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=715;spanish45;female;['dominican', 'republic'];"spanish
(spa)";['none'];['47,', 'female', ''];12.0;academic;['usa'];2.0;47
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=717;spanish46;male;['dominican', 'republic'];"spanish
(spa)";['french', ''];['33,', 'male', ''];14.0;academic;['usa'];10.0;33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=718;spanish47;female;['dominican', 'republic'];"spanish
(spa)";['french', ''];['25,', 'female', ''];12.0;academic;['usa'];2.5;25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=731;spanish48;male;['bilbao,', 'spain'];"spanish
(spa)";['none'];['21,', 'male', ''];6.0;academic;[''];0.0;21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=732;spanish49;male;['tandil,', 'argentina'];"spanish
(spa)";['japanese', ''];['31,', 'male', ''];6.0;academic;[''];0.0;31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=752;spanish50;male;['dominican', 'republic'];"spanish
(spa)";['none'];['27,', 'male', ''];15.0;academic;['usa'];0.25;27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=753;spanish51;male;['puerto', 'rico'];"spanish
(spa)";['none'];['20,', 'male', ''];6.0;academic;['usa'];20.0;20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=777;spanish52;female;['cauca,', 'colombia'];"spanish
(spa)";['french', 'italian', ''];['29,', 'female', ''];21.0;academic;['usa'];3.0;29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=797;spanish53;male;['bogota,', 'colombia'];"spanish
(spa)";['portuguese', ''];['33,', 'male', ''];6.0;academic;['usa'];1.2;33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=800;spanish54;male;['mar,', 'chile'];"spanish
(spa)";['none'];['25,', 'male', ''];18.0;academic;['usa'];1.0;25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=810;spanish55;male;['tandil,', 'argentina'];"spanish
(spa)";['none'];['36,', 'male', ''];9.0;academic;['usa'];3.2;36
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=838;spanish56;male;['monterrey,', 'mexico'];"spanish
(spa)";['german', 'french', 'chinese', ''];['22,', 'male', ''];8.0;academic;[''];0.0;22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=886;spanish57;male;['montevideo,', 'uruguay'];"spanish
(spa)";['italian', ''];['33,', 'male', ''];11.0;academic;['ireland,', 'usa'];6.0;33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=906;spanish58;male;['bogota,', 'colombia'];"spanish
(spa)";['none'];['31,', 'male', ''];18.0;academic;['usa'];2.0;31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=908;spanish59;female;['puerto', 'rico'];"spanish
(spa)";['none'];['31,', 'female', ''];5.0;naturalistic;['usa'];26.0;31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=915;spanish60;female;['dominican', 'republic'];"spanish
(spa)";['french', ''];['18,', 'female', ''];9.0;naturalistic;['usa'];10.0;18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=924;spanish61;male;['azuaga,', 'spain'];"spanish
(spa)";['french', ''];['67,', 'male', ''];39.0;naturalistic;['usa'];30.0;67
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=925;spanish62;female;['aires,', 'argentina'];"spanish
(spa)";['italian', 'french', 'portuguese', ''];['63,', 'female', ''];19.0;academic;['usa'];41.0;63
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=959;spanish63;female;['coruna,', 'spain'];"spanish
(spa)";['catalan', 'italian', 'german', ''];['32,', 'female', ''];10.0;academic;['uk,', 'usa'];4.0;32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=962;spanish64;male;['medellin,', 'colombia'];"spanish
(spa)";['none'];['28,', 'male', ''];12.0;academic;[''];0.0;28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1069;spanish65;male;['barranquilla,', 'colombia'];"spanish
(spa)";['none'];['32,', 'male', ''];12.0;naturalistic;['usa'];20.0;32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1077;spanish66;male;['el', 'salvador'];"spanish
(spa)";['none'];['30,', 'male', ''];12.0;naturalistic;['canada'];18.0;30
