speaker_id;file_name;sample_name;birth_place;native_langs;other_langs;age;sex;age_of_english_onset;english_learning_method;english_residence;years_of_english_residence;class_labels
4234;estonian8 pitch scale;estonian8 pitch scale;parnu, estonia;estonian;russian;37;female;13;academic;usa, uk;0.4;10
4235;estonian8 random gain;estonian8 random gain;parnu, estonia;estonian;russian;37;female;13;academic;usa, uk;0.4;10
4236;estonian9;estonian9;tartu, estonia;estonian;russian;43;female;9;academic;;0;10
4237;estonian9 white noise;estonian9 white noise;tartu, estonia;estonian;russian;43;female;9;academic;;0;10
4238;estonian9 time stretch;estonian9 time stretch;tartu, estonia;estonian;russian;43;female;9;academic;;0;10
4239;estonian9 pitch scale;estonian9 pitch scale;tartu, estonia;estonian;russian;43;female;9;academic;;0;10
4240;estonian9 random gain;estonian9 random gain;tartu, estonia;estonian;russian;43;female;9;academic;;0;10
4241;estonian10;estonian10;parnu, estonia;estonian;russian german;43;male;9;academic;usa;0.1;10
4242;estonian10 white noise;estonian10 white noise;parnu, estonia;estonian;russian german;43;male;9;academic;usa;0.1;10
4243;estonian10 time stretch;estonian10 time stretch;parnu, estonia;estonian;russian german;43;male;9;academic;usa;0.1;10
4244;estonian10 pitch scale;estonian10 pitch scale;parnu, estonia;estonian;russian german;43;male;9;academic;usa;0.1;10
4245;estonian10 random gain;estonian10 random gain;parnu, estonia;estonian;russian german;43;male;9;academic;usa;0.1;10
4246;estonian11;estonian11;tallinn, estonia;estonian;russian spanish;21;female;11;academic;;0;10
4247;estonian11 white noise;estonian11 white noise;tallinn, estonia;estonian;russian spanish;21;female;11;academic;;0;10
4248;estonian11 time stretch;estonian11 time stretch;tallinn, estonia;estonian;russian spanish;21;female;11;academic;;0;10
4249;estonian11 pitch scale;estonian11 pitch scale;tallinn, estonia;estonian;russian spanish;21;female;11;academic;;0;10
4250;estonian11 random gain;estonian11 random gain;tallinn, estonia;estonian;russian spanish;21;female;11;academic;;0;10
4251;estonian12;estonian12;polva, estonia;estonian;voro;25;female;9;academic;;0;10
4252;estonian12 white noise;estonian12 white noise;polva, estonia;estonian;voro;25;female;9;academic;;0;10
4253;estonian12 time stretch;estonian12 time stretch;polva, estonia;estonian;voro;25;female;9;academic;;0;10
4254;estonian12 pitch scale;estonian12 pitch scale;polva, estonia;estonian;voro;25;female;9;academic;;0;10
4255;estonian12 random gain;estonian12 random gain;polva, estonia;estonian;voro;25;female;9;academic;;0;10
4256;estonian13;estonian13;tallinn, estonia;estonian;finnish german latvian hungarian;32;female;9;academic;usa;0.1;10
4257;estonian13 white noise;estonian13 white noise;tallinn, estonia;estonian;finnish german latvian hungarian;32;female;9;academic;usa;0.1;10
4258;estonian13 time stretch;estonian13 time stretch;tallinn, estonia;estonian;finnish german latvian hungarian;32;female;9;academic;usa;0.1;10
4259;estonian13 pitch scale;estonian13 pitch scale;tallinn, estonia;estonian;finnish german latvian hungarian;32;female;9;academic;usa;0.1;10
4260;estonian13 random gain;estonian13 random gain;tallinn, estonia;estonian;finnish german latvian hungarian;32;female;9;academic;usa;0.1;10
4261;estonian14;estonian14;tartu, estonia;estonian;german;25;male;9;academic;;0;10
4262;estonian14 white noise;estonian14 white noise;tartu, estonia;estonian;german;25;male;9;academic;;0;10
4263;estonian14 time stretch;estonian14 time stretch;tartu, estonia;estonian;german;25;male;9;academic;;0;10
4264;estonian14 pitch scale;estonian14 pitch scale;tartu, estonia;estonian;german;25;male;9;academic;;0;10
4265;estonian14 random gain;estonian14 random gain;tartu, estonia;estonian;german;25;male;9;academic;;0;10
4266;estonian15;estonian15;tallinn, estonia;estonian;russian german;26;female;9;naturalistic;usa;1;10
4267;estonian15 white noise;estonian15 white noise;tallinn, estonia;estonian;russian german;26;female;9;naturalistic;usa;1;10
4268;estonian15 time stretch;estonian15 time stretch;tallinn, estonia;estonian;russian german;26;female;9;naturalistic;usa;1;10
4269;estonian15 pitch scale;estonian15 pitch scale;tallinn, estonia;estonian;russian german;26;female;9;naturalistic;usa;1;10
4270;estonian15 random gain;estonian15 random gain;tallinn, estonia;estonian;russian german;26;female;9;naturalistic;usa;1;10
4271;estonian16;estonian16;viljandi, estonia;estonian;russian;58;female;12;academic;uk;0.1;10
4272;estonian16 white noise;estonian16 white noise;viljandi, estonia;estonian;russian;58;female;12;academic;uk;0.1;10
4273;estonian16 time stretch;estonian16 time stretch;viljandi, estonia;estonian;russian;58;female;12;academic;uk;0.1;10
4274;estonian16 pitch scale;estonian16 pitch scale;viljandi, estonia;estonian;russian;58;female;12;academic;uk;0.1;10
4275;estonian16 random gain;estonian16 random gain;viljandi, estonia;estonian;russian;58;female;12;academic;uk;0.1;10
4276;estonian17;estonian17;kohtla-jarve, estonia;estonian;russian mandarin;44;female;20;academic;uk, usa;0.2;10
4277;estonian17 white noise;estonian17 white noise;kohtla-jarve, estonia;estonian;russian mandarin;44;female;20;academic;uk, usa;0.2;10
4278;estonian17 time stretch;estonian17 time stretch;kohtla-jarve, estonia;estonian;russian mandarin;44;female;20;academic;uk, usa;0.2;10
4279;estonian17 pitch scale;estonian17 pitch scale;kohtla-jarve, estonia;estonian;russian mandarin;44;female;20;academic;uk, usa;0.2;10
4280;estonian17 random gain;estonian17 random gain;kohtla-jarve, estonia;estonian;russian mandarin;44;female;20;academic;uk, usa;0.2;10
4281;farsi7;farsi7;tehran, iran;farsi;none;29;male;11;academic;usa;2;11
4282;farsi7 white noise;farsi7 white noise;tehran, iran;farsi;none;29;male;11;academic;usa;2;11
4283;farsi7 time stretch;farsi7 time stretch;tehran, iran;farsi;none;29;male;11;academic;usa;2;11
4284;farsi7 pitch scale;farsi7 pitch scale;tehran, iran;farsi;none;29;male;11;academic;usa;2;11
4285;farsi7 random gain;farsi7 random gain;tehran, iran;farsi;none;29;male;11;academic;usa;2;11
4286;farsi8;farsi8;tehran, iran;farsi;french;29;female;11;academic;usa;1.75;11
4287;farsi8 white noise;farsi8 white noise;tehran, iran;farsi;french;29;female;11;academic;usa;1.75;11
4288;farsi8 time stretch;farsi8 time stretch;tehran, iran;farsi;french;29;female;11;academic;usa;1.75;11
4289;farsi8 pitch scale;farsi8 pitch scale;tehran, iran;farsi;french;29;female;11;academic;usa;1.75;11
4290;farsi8 random gain;farsi8 random gain;tehran, iran;farsi;french;29;female;11;academic;usa;1.75;11
4291;farsi9;farsi9;tehran, iran;farsi;none;39;male;12;academic;;0;11
4292;farsi9 white noise;farsi9 white noise;tehran, iran;farsi;none;39;male;12;academic;;0;11
4293;farsi9 time stretch;farsi9 time stretch;tehran, iran;farsi;none;39;male;12;academic;;0;11
4294;farsi9 pitch scale;farsi9 pitch scale;tehran, iran;farsi;none;39;male;12;academic;;0;11
4295;farsi9 random gain;farsi9 random gain;tehran, iran;farsi;none;39;male;12;academic;;0;11
4296;farsi10;farsi10;tehran, iran;farsi;dari;45;female;10;academic;usa;8;11
4297;farsi10 white noise;farsi10 white noise;tehran, iran;farsi;dari;45;female;10;academic;usa;8;11
4298;farsi10 time stretch;farsi10 time stretch;tehran, iran;farsi;dari;45;female;10;academic;usa;8;11
4299;farsi10 pitch scale;farsi10 pitch scale;tehran, iran;farsi;dari;45;female;10;academic;usa;8;11
4300;farsi10 random gain;farsi10 random gain;tehran, iran;farsi;dari;45;female;10;academic;usa;8;11
4301;farsi11;farsi11;kabul, afghanistan;farsi;none;32;female;4;naturalistic;usa;30;11
4302;farsi11 white noise;farsi11 white noise;kabul, afghanistan;farsi;none;32;female;4;naturalistic;usa;30;11
4303;farsi11 time stretch;farsi11 time stretch;kabul, afghanistan;farsi;none;32;female;4;naturalistic;usa;30;11
4304;farsi11 pitch scale;farsi11 pitch scale;kabul, afghanistan;farsi;none;32;female;4;naturalistic;usa;30;11
4305;farsi11 random gain;farsi11 random gain;kabul, afghanistan;farsi;none;32;female;4;naturalistic;usa;30;11
4306;farsi12;farsi12;kerman, iran;farsi;none;42;male;11;academic;canada;25;11
4307;farsi12 white noise;farsi12 white noise;kerman, iran;farsi;none;42;male;11;academic;canada;25;11
4308;farsi12 time stretch;farsi12 time stretch;kerman, iran;farsi;none;42;male;11;academic;canada;25;11
4309;farsi12 pitch scale;farsi12 pitch scale;kerman, iran;farsi;none;42;male;11;academic;canada;25;11
4310;farsi12 random gain;farsi12 random gain;kerman, iran;farsi;none;42;male;11;academic;canada;25;11
4311;farsi13;farsi13;ghasreshirin, iran;farsi;kurdish dari pashto german;37;male;12;academic;usa;10;11
4312;farsi13 white noise;farsi13 white noise;ghasreshirin, iran;farsi;kurdish dari pashto german;37;male;12;academic;usa;10;11
4313;farsi13 time stretch;farsi13 time stretch;ghasreshirin, iran;farsi;kurdish dari pashto german;37;male;12;academic;usa;10;11
4314;farsi13 pitch scale;farsi13 pitch scale;ghasreshirin, iran;farsi;kurdish dari pashto german;37;male;12;academic;usa;10;11
4315;farsi13 random gain;farsi13 random gain;ghasreshirin, iran;farsi;kurdish dari pashto german;37;male;12;academic;usa;10;11
4316;farsi14;farsi14;bethesda, maryland, usa;farsi;arabic;52;female;6;academic;usa;14;11
4317;farsi14 white noise;farsi14 white noise;bethesda, maryland, usa;farsi;arabic;52;female;6;academic;usa;14;11
4318;farsi14 time stretch;farsi14 time stretch;bethesda, maryland, usa;farsi;arabic;52;female;6;academic;usa;14;11
4319;farsi14 pitch scale;farsi14 pitch scale;bethesda, maryland, usa;farsi;arabic;52;female;6;academic;usa;14;11
4320;farsi14 random gain;farsi14 random gain;bethesda, maryland, usa;farsi;arabic;52;female;6;academic;usa;14;11
4321;farsi15;farsi15;tehran, iran;farsi;arabic;20;male;4;naturalistic;usa;0.33;11
4322;farsi15 white noise;farsi15 white noise;tehran, iran;farsi;arabic;20;male;4;naturalistic;usa;0.33;11
4323;farsi15 time stretch;farsi15 time stretch;tehran, iran;farsi;arabic;20;male;4;naturalistic;usa;0.33;11
4324;farsi15 pitch scale;farsi15 pitch scale;tehran, iran;farsi;arabic;20;male;4;naturalistic;usa;0.33;11
4325;farsi15 random gain;farsi15 random gain;tehran, iran;farsi;arabic;20;male;4;naturalistic;usa;0.33;11
4326;farsi16;farsi16;abadan, iran;farsi;none;54;female;38;naturalistic;usa;16;11
4327;farsi16 white noise;farsi16 white noise;abadan, iran;farsi;none;54;female;38;naturalistic;usa;16;11
4328;farsi16 time stretch;farsi16 time stretch;abadan, iran;farsi;none;54;female;38;naturalistic;usa;16;11
4329;farsi16 pitch scale;farsi16 pitch scale;abadan, iran;farsi;none;54;female;38;naturalistic;usa;16;11
4330;farsi16 random gain;farsi16 random gain;abadan, iran;farsi;none;54;female;38;naturalistic;usa;16;11
4331;farsi17;farsi17;gorgan, iran;farsi;spanish;27;female;16;academic;usa;3;11
4332;farsi17 white noise;farsi17 white noise;gorgan, iran;farsi;spanish;27;female;16;academic;usa;3;11
4333;farsi17 time stretch;farsi17 time stretch;gorgan, iran;farsi;spanish;27;female;16;academic;usa;3;11
4334;farsi17 pitch scale;farsi17 pitch scale;gorgan, iran;farsi;spanish;27;female;16;academic;usa;3;11
4335;farsi17 random gain;farsi17 random gain;gorgan, iran;farsi;spanish;27;female;16;academic;usa;3;11
4336;farsi18;farsi18;tehran, iran;farsi;turkish azerbaijani, south;19;female;5;academic;usa;5;11
4337;farsi18 white noise;farsi18 white noise;tehran, iran;farsi;turkish azerbaijani, south;19;female;5;academic;usa;5;11
4338;farsi18 time stretch;farsi18 time stretch;tehran, iran;farsi;turkish azerbaijani, south;19;female;5;academic;usa;5;11
4339;farsi18 pitch scale;farsi18 pitch scale;tehran, iran;farsi;turkish azerbaijani, south;19;female;5;academic;usa;5;11
4340;farsi18 random gain;farsi18 random gain;tehran, iran;farsi;turkish azerbaijani, south;19;female;5;academic;usa;5;11
4341;farsi19;farsi19;tehran, iran;farsi;none;63;female;27;naturalistic;usa;35;11
4342;farsi19 white noise;farsi19 white noise;tehran, iran;farsi;none;63;female;27;naturalistic;usa;35;11
4343;farsi19 time stretch;farsi19 time stretch;tehran, iran;farsi;none;63;female;27;naturalistic;usa;35;11
4344;farsi19 pitch scale;farsi19 pitch scale;tehran, iran;farsi;none;63;female;27;naturalistic;usa;35;11
4345;farsi19 random gain;farsi19 random gain;tehran, iran;farsi;none;63;female;27;naturalistic;usa;35;11
4346;farsi20;farsi20;mazare sharif, afghanistan;farsi;german;48;female;19;naturalistic;usa;30;11
4347;farsi20 white noise;farsi20 white noise;mazare sharif, afghanistan;farsi;german;48;female;19;naturalistic;usa;30;11
4348;farsi20 time stretch;farsi20 time stretch;mazare sharif, afghanistan;farsi;german;48;female;19;naturalistic;usa;30;11
4349;farsi20 pitch scale;farsi20 pitch scale;mazare sharif, afghanistan;farsi;german;48;female;19;naturalistic;usa;30;11
