speaker_id;file_name;sample_name;birth_place;native_langs;other_langs;age;sex;age_of_english_onset;english_learning_method;english_residence;years_of_english_residence;class_labels;primary_lang_group;secondary_lang_group;primary_lang_group_id;secondary_lang_group_id
1462;hindi12 white noise;hindi12 white noise;allahabad, india;hindi;none;25;female;4;academic;usa;4;19;Indo-European;Indo-Iranian;5;505
1462;hindi12 time stretch;hindi12 time stretch;allahabad, india;hindi;none;25;female;4;academic;usa;4;19;Indo-European;Indo-Iranian;5;505
1462;hindi12 pitch scale;hindi12 pitch scale;allahabad, india;hindi;none;25;female;4;academic;usa;4;19;Indo-European;Indo-Iranian;5;505
1462;hindi12 random gain;hindi12 random gain;allahabad, india;hindi;none;25;female;4;academic;usa;4;19;Indo-European;Indo-Iranian;5;505
1463;hindi13;hindi13;jaipur, india;hindi;rajasthani garhwali;43;female;13;academic;usa;0.1;19;Indo-European;Indo-Iranian;5;505
1463;hindi13 white noise;hindi13 white noise;jaipur, india;hindi;rajasthani garhwali;43;female;13;academic;usa;0.1;19;Indo-European;Indo-Iranian;5;505
1463;hindi13 time stretch;hindi13 time stretch;jaipur, india;hindi;rajasthani garhwali;43;female;13;academic;usa;0.1;19;Indo-European;Indo-Iranian;5;505
1463;hindi13 pitch scale;hindi13 pitch scale;jaipur, india;hindi;rajasthani garhwali;43;female;13;academic;usa;0.1;19;Indo-European;Indo-Iranian;5;505
1463;hindi13 random gain;hindi13 random gain;jaipur, india;hindi;rajasthani garhwali;43;female;13;academic;usa;0.1;19;Indo-European;Indo-Iranian;5;505
1464;hindi14;hindi14;new delhi, india;hindi;none;53;male;12;academic;usa;25;19;Indo-European;Indo-Iranian;5;505
1464;hindi14 white noise;hindi14 white noise;new delhi, india;hindi;none;53;male;12;academic;usa;25;19;Indo-European;Indo-Iranian;5;505
1464;hindi14 time stretch;hindi14 time stretch;new delhi, india;hindi;none;53;male;12;academic;usa;25;19;Indo-European;Indo-Iranian;5;505
1464;hindi14 pitch scale;hindi14 pitch scale;new delhi, india;hindi;none;53;male;12;academic;usa;25;19;Indo-European;Indo-Iranian;5;505
1464;hindi14 random gain;hindi14 random gain;new delhi, india;hindi;none;53;male;12;academic;usa;25;19;Indo-European;Indo-Iranian;5;505
1465;hindi15;hindi15;new delhi, india;hindi;german;23;female;1;naturalistic;usa;1;19;Indo-European;Indo-Iranian;5;505
1465;hindi15 white noise;hindi15 white noise;new delhi, india;hindi;german;23;female;1;naturalistic;usa;1;19;Indo-European;Indo-Iranian;5;505
1465;hindi15 time stretch;hindi15 time stretch;new delhi, india;hindi;german;23;female;1;naturalistic;usa;1;19;Indo-European;Indo-Iranian;5;505
1465;hindi15 pitch scale;hindi15 pitch scale;new delhi, india;hindi;german;23;female;1;naturalistic;usa;1;19;Indo-European;Indo-Iranian;5;505
1465;hindi15 random gain;hindi15 random gain;new delhi, india;hindi;german;23;female;1;naturalistic;usa;1;19;Indo-European;Indo-Iranian;5;505
1466;hindi16;hindi16;new delhi, india;hindi;russian;25;male;5;academic;usa;4;19;Indo-European;Indo-Iranian;5;505
1466;hindi16 white noise;hindi16 white noise;new delhi, india;hindi;russian;25;male;5;academic;usa;4;19;Indo-European;Indo-Iranian;5;505
1466;hindi16 time stretch;hindi16 time stretch;new delhi, india;hindi;russian;25;male;5;academic;usa;4;19;Indo-European;Indo-Iranian;5;505
1466;hindi16 pitch scale;hindi16 pitch scale;new delhi, india;hindi;russian;25;male;5;academic;usa;4;19;Indo-European;Indo-Iranian;5;505
1466;hindi16 random gain;hindi16 random gain;new delhi, india;hindi;russian;25;male;5;academic;usa;4;19;Indo-European;Indo-Iranian;5;505
1467;hindi17;hindi17;new delhi, india;hindi;none;47;female;3;academic;usa;24;19;Indo-European;Indo-Iranian;5;505
1467;hindi17 white noise;hindi17 white noise;new delhi, india;hindi;none;47;female;3;academic;usa;24;19;Indo-European;Indo-Iranian;5;505
1467;hindi17 time stretch;hindi17 time stretch;new delhi, india;hindi;none;47;female;3;academic;usa;24;19;Indo-European;Indo-Iranian;5;505
1467;hindi17 pitch scale;hindi17 pitch scale;new delhi, india;hindi;none;47;female;3;academic;usa;24;19;Indo-European;Indo-Iranian;5;505
1467;hindi17 random gain;hindi17 random gain;new delhi, india;hindi;none;47;female;3;academic;usa;24;19;Indo-European;Indo-Iranian;5;505
1468;hindi18;hindi18;new delhi, india;hindi;punjabi gujarati sanskrit;21;female;5;academic;usa;0.4;19;Indo-European;Indo-Iranian;5;505
1468;hindi18 white noise;hindi18 white noise;new delhi, india;hindi;punjabi gujarati sanskrit;21;female;5;academic;usa;0.4;19;Indo-European;Indo-Iranian;5;505
1468;hindi18 time stretch;hindi18 time stretch;new delhi, india;hindi;punjabi gujarati sanskrit;21;female;5;academic;usa;0.4;19;Indo-European;Indo-Iranian;5;505
1468;hindi18 pitch scale;hindi18 pitch scale;new delhi, india;hindi;punjabi gujarati sanskrit;21;female;5;academic;usa;0.4;19;Indo-European;Indo-Iranian;5;505
1468;hindi18 random gain;hindi18 random gain;new delhi, india;hindi;punjabi gujarati sanskrit;21;female;5;academic;usa;0.4;19;Indo-European;Indo-Iranian;5;505
1469;hindi19;hindi19;irving, texas, usa;hindi;german japanese latin old english;19;male;0;naturalistic;usa;19;19;Indo-European;Indo-Iranian;5;505
1469;hindi19 white noise;hindi19 white noise;irving, texas, usa;hindi;german japanese latin old english;19;male;0;naturalistic;usa;19;19;Indo-European;Indo-Iranian;5;505
1469;hindi19 time stretch;hindi19 time stretch;irving, texas, usa;hindi;german japanese latin old english;19;male;0;naturalistic;usa;19;19;Indo-European;Indo-Iranian;5;505
1469;hindi19 pitch scale;hindi19 pitch scale;irving, texas, usa;hindi;german japanese latin old english;19;male;0;naturalistic;usa;19;19;Indo-European;Indo-Iranian;5;505
1469;hindi19 random gain;hindi19 random gain;irving, texas, usa;hindi;german japanese latin old english;19;male;0;naturalistic;usa;19;19;Indo-European;Indo-Iranian;5;505
1470;hindi20;hindi20;hazaribagh, jharkhand, india;hindi;punjabi kannada;27;male;4;academic;usa;0.1;19;Indo-European;Indo-Iranian;5;505
1470;hindi20 white noise;hindi20 white noise;hazaribagh, jharkhand, india;hindi;punjabi kannada;27;male;4;academic;usa;0.1;19;Indo-European;Indo-Iranian;5;505
1470;hindi20 time stretch;hindi20 time stretch;hazaribagh, jharkhand, india;hindi;punjabi kannada;27;male;4;academic;usa;0.1;19;Indo-European;Indo-Iranian;5;505
1470;hindi20 pitch scale;hindi20 pitch scale;hazaribagh, jharkhand, india;hindi;punjabi kannada;27;male;4;academic;usa;0.1;19;Indo-European;Indo-Iranian;5;505
1470;hindi20 random gain;hindi20 random gain;hazaribagh, jharkhand, india;hindi;punjabi kannada;27;male;4;academic;usa;0.1;19;Indo-European;Indo-Iranian;5;505
1471;hindi21;hindi21;faridabad, haryana, india;hindi;none;26;male;4;academic;usa;1;19;Indo-European;Indo-Iranian;5;505
1471;hindi21 white noise;hindi21 white noise;faridabad, haryana, india;hindi;none;26;male;4;academic;usa;1;19;Indo-European;Indo-Iranian;5;505
1471;hindi21 time stretch;hindi21 time stretch;faridabad, haryana, india;hindi;none;26;male;4;academic;usa;1;19;Indo-European;Indo-Iranian;5;505
1471;hindi21 pitch scale;hindi21 pitch scale;faridabad, haryana, india;hindi;none;26;male;4;academic;usa;1;19;Indo-European;Indo-Iranian;5;505
1471;hindi21 random gain;hindi21 random gain;faridabad, haryana, india;hindi;none;26;male;4;academic;usa;1;19;Indo-European;Indo-Iranian;5;505
1472;hindi22;hindi22;meerut, uttar pradesh, india;hindi;none;28;male;5;academic;usa;1;19;Indo-European;Indo-Iranian;5;505
1472;hindi22 white noise;hindi22 white noise;meerut, uttar pradesh, india;hindi;none;28;male;5;academic;usa;1;19;Indo-European;Indo-Iranian;5;505
1472;hindi22 time stretch;hindi22 time stretch;meerut, uttar pradesh, india;hindi;none;28;male;5;academic;usa;1;19;Indo-European;Indo-Iranian;5;505
1472;hindi22 pitch scale;hindi22 pitch scale;meerut, uttar pradesh, india;hindi;none;28;male;5;academic;usa;1;19;Indo-European;Indo-Iranian;5;505
1472;hindi22 random gain;hindi22 random gain;meerut, uttar pradesh, india;hindi;none;28;male;5;academic;usa;1;19;Indo-European;Indo-Iranian;5;505
1473;hindi23;hindi23;raj nagar, rajasthan, india;hindi;marathi gujarati;25;male;3;academic;usa;0.3;19;Indo-European;Indo-Iranian;5;505
1473;hindi23 white noise;hindi23 white noise;raj nagar, rajasthan, india;hindi;marathi gujarati;25;male;3;academic;usa;0.3;19;Indo-European;Indo-Iranian;5;505
1473;hindi23 time stretch;hindi23 time stretch;raj nagar, rajasthan, india;hindi;marathi gujarati;25;male;3;academic;usa;0.3;19;Indo-European;Indo-Iranian;5;505
1473;hindi23 pitch scale;hindi23 pitch scale;raj nagar, rajasthan, india;hindi;marathi gujarati;25;male;3;academic;usa;0.3;19;Indo-European;Indo-Iranian;5;505
1473;hindi23 random gain;hindi23 random gain;raj nagar, rajasthan, india;hindi;marathi gujarati;25;male;3;academic;usa;0.3;19;Indo-European;Indo-Iranian;5;505
1474;hindi24;hindi24;jamshedpur, jharkhand, india;hindi;none;23;female;2;naturalistic;usa;0.5;19;Indo-European;Indo-Iranian;5;505
1474;hindi24 white noise;hindi24 white noise;jamshedpur, jharkhand, india;hindi;none;23;female;2;naturalistic;usa;0.5;19;Indo-European;Indo-Iranian;5;505
1474;hindi24 time stretch;hindi24 time stretch;jamshedpur, jharkhand, india;hindi;none;23;female;2;naturalistic;usa;0.5;19;Indo-European;Indo-Iranian;5;505
1474;hindi24 pitch scale;hindi24 pitch scale;jamshedpur, jharkhand, india;hindi;none;23;female;2;naturalistic;usa;0.5;19;Indo-European;Indo-Iranian;5;505
1474;hindi24 random gain;hindi24 random gain;jamshedpur, jharkhand, india;hindi;none;23;female;2;naturalistic;usa;0.5;19;Indo-European;Indo-Iranian;5;505
1475;hindi25;hindi25;pune, maharashtra, india;hindi;marathi;24;male;6;academic;usa;1;19;Indo-European;Indo-Iranian;5;505
1475;hindi25 white noise;hindi25 white noise;pune, maharashtra, india;hindi;marathi;24;male;6;academic;usa;1;19;Indo-European;Indo-Iranian;5;505
1475;hindi25 time stretch;hindi25 time stretch;pune, maharashtra, india;hindi;marathi;24;male;6;academic;usa;1;19;Indo-European;Indo-Iranian;5;505
1475;hindi25 pitch scale;hindi25 pitch scale;pune, maharashtra, india;hindi;marathi;24;male;6;academic;usa;1;19;Indo-European;Indo-Iranian;5;505
1475;hindi25 random gain;hindi25 random gain;pune, maharashtra, india;hindi;marathi;24;male;6;academic;usa;1;19;Indo-European;Indo-Iranian;5;505
1476;hindi26;hindi26;kolkata, west bengal, india;hindi;bengali punjabi;25;male;6;academic;usa;0.6;19;Indo-European;Indo-Iranian;5;505
1476;hindi26 white noise;hindi26 white noise;kolkata, west bengal, india;hindi;bengali punjabi;25;male;6;academic;usa;0.6;19;Indo-European;Indo-Iranian;5;505
1476;hindi26 time stretch;hindi26 time stretch;kolkata, west bengal, india;hindi;bengali punjabi;25;male;6;academic;usa;0.6;19;Indo-European;Indo-Iranian;5;505
1476;hindi26 pitch scale;hindi26 pitch scale;kolkata, west bengal, india;hindi;bengali punjabi;25;male;6;academic;usa;0.6;19;Indo-European;Indo-Iranian;5;505
1476;hindi26 random gain;hindi26 random gain;kolkata, west bengal, india;hindi;bengali punjabi;25;male;6;academic;usa;0.6;19;Indo-European;Indo-Iranian;5;505
1477;hindi27;hindi27;surat, gujarat, india;hindi;gujarati french marwari;22;male;5;academic;usa;0.3;19;Indo-European;Indo-Iranian;5;505
1477;hindi27 white noise;hindi27 white noise;surat, gujarat, india;hindi;gujarati french marwari;22;male;5;academic;usa;0.3;19;Indo-European;Indo-Iranian;5;505
1477;hindi27 time stretch;hindi27 time stretch;surat, gujarat, india;hindi;gujarati french marwari;22;male;5;academic;usa;0.3;19;Indo-European;Indo-Iranian;5;505
1477;hindi27 pitch scale;hindi27 pitch scale;surat, gujarat, india;hindi;gujarati french marwari;22;male;5;academic;usa;0.3;19;Indo-European;Indo-Iranian;5;505
1477;hindi27 random gain;hindi27 random gain;surat, gujarat, india;hindi;gujarati french marwari;22;male;5;academic;usa;0.3;19;Indo-European;Indo-Iranian;5;505
1478;hindi28;hindi28;patna, india;hindi;none;21;male;5;academic;;0;19;Indo-European;Indo-Iranian;5;505
1478;hindi28 white noise;hindi28 white noise;patna, india;hindi;none;21;male;5;academic;;0;19;Indo-European;Indo-Iranian;5;505
1478;hindi28 time stretch;hindi28 time stretch;patna, india;hindi;none;21;male;5;academic;;0;19;Indo-European;Indo-Iranian;5;505
1478;hindi28 pitch scale;hindi28 pitch scale;patna, india;hindi;none;21;male;5;academic;;0;19;Indo-European;Indo-Iranian;5;505
1478;hindi28 random gain;hindi28 random gain;patna, india;hindi;none;21;male;5;academic;;0;19;Indo-European;Indo-Iranian;5;505
1479;hindi29;hindi29;chennai, tamil nadu, india;hindi;telugu kannada gujarati;24;male;3;academic;usa;0.5;19;Indo-European;Indo-Iranian;5;505
1479;hindi29 white noise;hindi29 white noise;chennai, tamil nadu, india;hindi;telugu kannada gujarati;24;male;3;academic;usa;0.5;19;Indo-European;Indo-Iranian;5;505
1479;hindi29 time stretch;hindi29 time stretch;chennai, tamil nadu, india;hindi;telugu kannada gujarati;24;male;3;academic;usa;0.5;19;Indo-European;Indo-Iranian;5;505
1479;hindi29 pitch scale;hindi29 pitch scale;chennai, tamil nadu, india;hindi;telugu kannada gujarati;24;male;3;academic;usa;0.5;19;Indo-European;Indo-Iranian;5;505
1479;hindi29 random gain;hindi29 random gain;chennai, tamil nadu, india;hindi;telugu kannada gujarati;24;male;3;academic;usa;0.5;19;Indo-European;Indo-Iranian;5;505
1480;hindi30;hindi30;ludhiana, india;hindi;urdu punjabi;37;female;5;academic;usa;2.5;19;Indo-European;Indo-Iranian;5;505
1480;hindi30 white noise;hindi30 white noise;ludhiana, india;hindi;urdu punjabi;37;female;5;academic;usa;2.5;19;Indo-European;Indo-Iranian;5;505
1480;hindi30 time stretch;hindi30 time stretch;ludhiana, india;hindi;urdu punjabi;37;female;5;academic;usa;2.5;19;Indo-European;Indo-Iranian;5;505
1480;hindi30 pitch scale;hindi30 pitch scale;ludhiana, india;hindi;urdu punjabi;37;female;5;academic;usa;2.5;19;Indo-European;Indo-Iranian;5;505
1480;hindi30 random gain;hindi30 random gain;ludhiana, india;hindi;urdu punjabi;37;female;5;academic;usa;2.5;19;Indo-European;Indo-Iranian;5;505
1481;hindi31;hindi31;rajkot, gujarat, india;hindi;gujarati;36;female;5;academic;usa;13;19;Indo-European;Indo-Iranian;5;505
1481;hindi31 white noise;hindi31 white noise;rajkot, gujarat, india;hindi;gujarati;36;female;5;academic;usa;13;19;Indo-European;Indo-Iranian;5;505
1481;hindi31 time stretch;hindi31 time stretch;rajkot, gujarat, india;hindi;gujarati;36;female;5;academic;usa;13;19;Indo-European;Indo-Iranian;5;505
1481;hindi31 pitch scale;hindi31 pitch scale;rajkot, gujarat, india;hindi;gujarati;36;female;5;academic;usa;13;19;Indo-European;Indo-Iranian;5;505
1481;hindi31 random gain;hindi31 random gain;rajkot, gujarat, india;hindi;gujarati;36;female;5;academic;usa;13;19;Indo-European;Indo-Iranian;5;505
1482;hindi32;hindi32;new delhi, india;hindi;none;27;female;9;academic;usa;1;19;Indo-European;Indo-Iranian;5;505
1482;hindi32 white noise;hindi32 white noise;new delhi, india;hindi;none;27;female;9;academic;usa;1;19;Indo-European;Indo-Iranian;5;505
1482;hindi32 time stretch;hindi32 time stretch;new delhi, india;hindi;none;27;female;9;academic;usa;1;19;Indo-European;Indo-Iranian;5;505
1482;hindi32 pitch scale;hindi32 pitch scale;new delhi, india;hindi;none;27;female;9;academic;usa;1;19;Indo-European;Indo-Iranian;5;505
1482;hindi32 random gain;hindi32 random gain;new delhi, india;hindi;none;27;female;9;academic;usa;1;19;Indo-European;Indo-Iranian;5;505
1483;hindi33;hindi33;hyderabad, india;hindi;telugu arabic french greek sanskrit;44;female;6;naturalistic;uk, canada, usa;30;19;Indo-European;Indo-Iranian;5;505
1483;hindi33 white noise;hindi33 white noise;hyderabad, india;hindi;telugu arabic french greek sanskrit;44;female;6;naturalistic;uk, canada, usa;30;19;Indo-European;Indo-Iranian;5;505
1483;hindi33 time stretch;hindi33 time stretch;hyderabad, india;hindi;telugu arabic french greek sanskrit;44;female;6;naturalistic;uk, canada, usa;30;19;Indo-European;Indo-Iranian;5;505
1483;hindi33 pitch scale;hindi33 pitch scale;hyderabad, india;hindi;telugu arabic french greek sanskrit;44;female;6;naturalistic;uk, canada, usa;30;19;Indo-European;Indo-Iranian;5;505
1483;hindi33 random gain;hindi33 random gain;hyderabad, india;hindi;telugu arabic french greek sanskrit;44;female;6;naturalistic;uk, canada, usa;30;19;Indo-European;Indo-Iranian;5;505
1484;hindi34;hindi34;pune, india;hindi;tamil marathi;29;male;5;academic;;0;19;Indo-European;Indo-Iranian;5;505
1484;hindi34 white noise;hindi34 white noise;pune, india;hindi;tamil marathi;29;male;5;academic;;0;19;Indo-European;Indo-Iranian;5;505
1484;hindi34 time stretch;hindi34 time stretch;pune, india;hindi;tamil marathi;29;male;5;academic;;0;19;Indo-European;Indo-Iranian;5;505
1484;hindi34 pitch scale;hindi34 pitch scale;pune, india;hindi;tamil marathi;29;male;5;academic;;0;19;Indo-European;Indo-Iranian;5;505
1484;hindi34 random gain;hindi34 random gain;pune, india;hindi;tamil marathi;29;male;5;academic;;0;19;Indo-European;Indo-Iranian;5;505
1491;hungarian3;hungarian3;brasov, romania;hungarian;romanian;34;male;8;academic;usa;5;20;Uralic;Uralic;14;1402
1491;hungarian3 white noise;hungarian3 white noise;brasov, romania;hungarian;romanian;34;male;8;academic;usa;5;20;Uralic;Uralic;14;1402
1491;hungarian3 time stretch;hungarian3 time stretch;brasov, romania;hungarian;romanian;34;male;8;academic;usa;5;20;Uralic;Uralic;14;1402
1491;hungarian3 pitch scale;hungarian3 pitch scale;brasov, romania;hungarian;romanian;34;male;8;academic;usa;5;20;Uralic;Uralic;14;1402
1491;hungarian3 random gain;hungarian3 random gain;brasov, romania;hungarian;romanian;34;male;8;academic;usa;5;20;Uralic;Uralic;14;1402
1492;hungarian4;hungarian4;szeged, hungary;hungarian;german french spanish;26;male;5;academic;usa;6;20;Uralic;Uralic;14;1402
1492;hungarian4 white noise;hungarian4 white noise;szeged, hungary;hungarian;german french spanish;26;male;5;academic;usa;6;20;Uralic;Uralic;14;1402
1492;hungarian4 time stretch;hungarian4 time stretch;szeged, hungary;hungarian;german french spanish;26;male;5;academic;usa;6;20;Uralic;Uralic;14;1402
1492;hungarian4 pitch scale;hungarian4 pitch scale;szeged, hungary;hungarian;german french spanish;26;male;5;academic;usa;6;20;Uralic;Uralic;14;1402
1492;hungarian4 random gain;hungarian4 random gain;szeged, hungary;hungarian;german french spanish;26;male;5;academic;usa;6;20;Uralic;Uralic;14;1402
1493;hungarian5;hungarian5;budapest, hungary;hungarian;french;29;female;27;academic;usa;2;20;Uralic;Uralic;14;1402
1493;hungarian5 white noise;hungarian5 white noise;budapest, hungary;hungarian;french;29;female;27;academic;usa;2;20;Uralic;Uralic;14;1402
1493;hungarian5 time stretch;hungarian5 time stretch;budapest, hungary;hungarian;french;29;female;27;academic;usa;2;20;Uralic;Uralic;14;1402
1493;hungarian5 pitch scale;hungarian5 pitch scale;budapest, hungary;hungarian;french;29;female;27;academic;usa;2;20;Uralic;Uralic;14;1402
1493;hungarian5 random gain;hungarian5 random gain;budapest, hungary;hungarian;french;29;female;27;academic;usa;2;20;Uralic;Uralic;14;1402
1494;hungarian6;hungarian6;budapest, hungary;hungarian;russian french german;38;female;14;academic;usa,uk;7;20;Uralic;Uralic;14;1402
1494;hungarian6 white noise;hungarian6 white noise;budapest, hungary;hungarian;russian french german;38;female;14;academic;usa,uk;7;20;Uralic;Uralic;14;1402
1494;hungarian6 time stretch;hungarian6 time stretch;budapest, hungary;hungarian;russian french german;38;female;14;academic;usa,uk;7;20;Uralic;Uralic;14;1402
1494;hungarian6 pitch scale;hungarian6 pitch scale;budapest, hungary;hungarian;russian french german;38;female;14;academic;usa,uk;7;20;Uralic;Uralic;14;1402
1494;hungarian6 random gain;hungarian6 random gain;budapest, hungary;hungarian;russian french german;38;female;14;academic;usa,uk;7;20;Uralic;Uralic;14;1402
1495;hungarian7;hungarian7;budapest, hungary;hungarian;german;57;female;17;naturalistic;usa;40;20;Uralic;Uralic;14;1402
1495;hungarian7 white noise;hungarian7 white noise;budapest, hungary;hungarian;german;57;female;17;naturalistic;usa;40;20;Uralic;Uralic;14;1402
1495;hungarian7 time stretch;hungarian7 time stretch;budapest, hungary;hungarian;german;57;female;17;naturalistic;usa;40;20;Uralic;Uralic;14;1402
1495;hungarian7 pitch scale;hungarian7 pitch scale;budapest, hungary;hungarian;german;57;female;17;naturalistic;usa;40;20;Uralic;Uralic;14;1402
